frame,aX,aY,aZ,gX,gY,gZ,label
572,0.9041,-0.1342,-0.4757,8.97733,-23.69024,-10.16976,Standing
572,0.93876,-0.1447,-0.49206,1.65312,-13.31427,-13.83187,Standing
572,0.92631,-0.17498,-0.50427,0.43241,-3.24346,-12.73324,Standing
572,0.87675,-0.18157,-0.47131,2.62968,1.70038,-10.4139,Standing
573,0.80229,-0.18303,-0.43469,5.19316,8.35321,-4.49349,Standing
573,0.74174,-0.19524,-0.41198,-1.94796,5.78974,-2.90658,Standing
573,0.73857,-0.22185,-0.42297,-3.71798,3.2873,-4.18832,Standing
573,0.74443,-0.22747,-0.44519,-6.40352,1.15107,-5.53109,Standing
574,0.74321,-0.2636,-0.46106,-7.44112,-3.12139,-7.36215,Standing
574,0.77031,-0.3322,-0.49353,-4.38936,-8.18731,-11.69564,Standing
574,0.80815,-0.35149,-0.51013,0.0662,-10.99493,-14.62533,Standing
574,0.82402,-0.3554,-0.49816,6.29179,-12.64288,-14.62533,Standing
575,0.87065,-0.26116,-0.52624,18.92607,-9.34698,-12.24496,Standing
575,0.85038,-0.21184,-0.52136,22.89335,-7.14971,-11.2684,Standing
575,0.82084,-0.14153,-0.48376,20.32987,-0.86309,-6.20248,Standing
575,0.80131,-0.12761,-0.453,15.81327,2.61591,-2.78451,Standing
576,0.76982,-0.12078,-0.43713,10.68632,4.75214,0.08414,Standing
576,0.73198,-0.12883,-0.42541,3.97245,6.33905,2.64762,Standing
576,0.70951,-0.15276,-0.42297,-8.72286,4.08075,6.24869,Standing
576,0.70781,-0.19548,-0.39148,-15.92501,2.2497,6.73698,Standing
577,0.67875,-0.25188,-0.39196,-20.86886,1.63935,6.73698,Standing
577,0.69633,-0.28679,-0.41955,-23.18819,-0.37481,6.18766,Standing
577,0.72856,-0.32488,-0.48938,-19.64815,-7.21075,6.85905,Standing
577,0.74003,-0.3239,-0.50964,-15.49776,-10.01837,6.49283,Standing
578,0.77861,-0.32415,-0.5404,-11.95772,-9.65216,6.92008,Standing
578,0.79252,-0.34075,-0.51623,-8.35665,-11.48321,8.56803,Standing
578,0.80082,-0.34246,-0.50842,-1.76485,-15.26739,8.93424,Standing
578,0.80131,-0.34563,-0.5155,1.40898,-17.83087,8.20182,Standing
579,0.80253,-0.31975,-0.50476,4.15556,-17.7088,7.83561,Standing
579,0.81035,-0.30486,-0.50891,6.23075,-18.31915,6.30973,Standing
579,0.81791,-0.28167,-0.43957,10.62528,-12.58184,2.70865,Standing
579,0.78422,-0.26311,-0.43859,11.60185,-9.65216,-0.70931,Standing
580,0.76127,-0.23577,-0.4403,14.40946,-6.90557,-2.54037,Standing
580,0.73368,-0.19866,-0.44982,16.78983,-4.95245,-5.22592,Standing
580,0.70561,-0.14641,-0.41931,14.28739,-7.45489,-6.20248,Standing
580,0.74076,-0.14397,-0.43737,6.10868,-16.36602,-2.96761,Standing
581,0.79692,-0.15886,-0.46032,-0.05587,-20.63848,2.58658,Standing
581,0.8643,-0.2033,-0.51135,-10.85909,-0.67999,6.4318,Standing
581,0.78715,-0.23723,-0.49133,-15.80294,8.8415,6.24869,Standing
581,0.77397,-0.24504,-0.48449,-15.80294,5.24042,4.05143,Standing
582,0.81181,-0.21257,-0.52868,-14.46017,2.49384,3.07487,Standing
582,0.84575,-0.17888,-0.53723,-11.2253,1.51728,1.30485,Standing
582,0.87236,-0.17742,-0.55114,-9.02804,3.16523,-2.4183,Standing
582,0.8704,-0.19085,-0.57116,-8.23458,1.09003,-5.10385,Standing
583,0.85722,-0.23406,-0.53503,-4.6335,2.31073,-10.96322,Standing
583,0.84037,-0.22405,-0.54846,1.59208,4.26386,-12.91635,Standing
583,0.79301,-0.20403,-0.50671,5.13212,5.11835,-10.53597,Standing
583,0.72856,-0.20134,-0.50524,2.93485,4.93525,-5.10385,Standing
584,0.68242,-0.20012,-0.50549,0.79862,2.67695,-1.07552,Standing
584,0.69999,-0.19939,-0.56189,-6.09835,-4.58624,-1.62484,Standing
584,0.783,-0.29363,-0.51428,-10.98116,-4.76934,0.57242,Standing
584,0.86699,-0.31243,-0.52136,1.59208,-1.96173,-2.35726,Standing
585,0.88163,-0.24114,-0.54528,13.06669,4.63007,-8.82699,Standing
585,0.8621,-0.17546,-0.53259,20.39091,10.79462,-13.16049,Standing
585,0.78959,-0.15837,-0.48913,20.87919,14.88398,-15.17465,Standing
585,0.75248,-0.13152,-0.46325,19.35331,12.56464,-14.32015,Standing
586,0.75151,-0.12493,-0.46936,15.81327,10.97773,-13.77084,Standing
586,0.74565,-0.12786,-0.46203,7.14628,9.45185,-12.61117,Standing
586,0.75053,-0.15862,-0.4447,0.12724,6.5832,-11.2684,Standing
586,0.7393,-0.15862,-0.41027,-2.74142,5.91181,-11.20736,Standing
587,0.7144,-0.19866,-0.45544,-6.7087,1.94452,-10.04769,Standing
587,0.73344,-0.24016,-0.48986,-4.38936,-4.46417,-11.39047,Standing
587,0.79911,-0.23723,-0.50647,2.56864,-8.37042,-10.90219,Standing
587,0.91337,-0.21575,-0.49646,7.75663,-3.67071,-11.08529,Standing
588,0.98051,-0.19915,-0.52404,3.78935,4.63007,-10.2308,Standing
588,1.00175,-0.21794,-0.53747,-4.26729,15.55536,-6.75179,Standing
588,0.99052,-0.26213,-0.53796,-5.06075,23.73407,0.32828,Standing
588,0.83964,-0.27703,-0.54089,-4.08419,27.33515,11.25358,Standing
589,0.731,-0.26091,-0.47863,-6.89181,21.71991,17.35709,Standing
589,0.65019,-0.27312,-0.42834,-11.53048,8.53632,18.15055,Standing
589,0.64482,-0.27752,-0.41223,-17.14571,-1.90069,20.04264,Standing
589,0.69902,-0.33855,-0.41857,-16.35225,-11.17804,19.49332,Standing
590,0.6934,-0.34075,-0.4364,-8.23458,-9.46905,11.74186,Standing
590,0.71952,-0.26726,-0.48913,4.70487,-6.90557,5.94352,Standing
590,0.72905,-0.18767,-0.49401,11.41874,-4.64727,2.28141,Standing
590,0.70585,-0.13225,-0.52282,10.74735,-9.22491,6.6149,Standing
591,0.71537,-0.12859,-0.5238,9.40458,-15.4505,8.75113,Standing
591,0.7288,-0.1447,-0.50036,6.90214,-19.11261,11.25358,Standing
591,0.76347,-0.15252,-0.47033,5.31523,-19.29571,9.78873,Standing
591,0.7913,-0.13445,-0.45275,2.69071,-13.98565,5.94352,Standing
592,0.80156,-0.11711,-0.4425,-4.93868,-4.40313,2.28141,Standing
592,0.78373,-0.17498,-0.42761,-12.56808,-1.16827,0.93864,Standing
592,0.78056,-0.24993,-0.46008,-13.78878,-1.77862,-0.03793,Standing
592,0.83525,-0.23967,-0.48718,-2.74142,-7.27179,-0.28207,Standing
593,0.91899,-0.13933,-0.50183,-2.25313,-1.16827,2.58658,Standing
593,0.92143,-0.18767,-0.53601,-8.53975,1.33417,1.48795,Standing
593,0.90361,-0.21111,-0.53479,-8.35665,1.09003,1.06071,Standing
593,0.90654,-0.22942,-0.52478,-0.05587,2.86005,-2.11312,Standing
594,0.90361,-0.23455,-0.51525,4.03349,4.87421,-4.98177,Standing
594,0.88749,-0.22625,-0.51037,7.32939,6.09491,-6.44662,Standing
594,0.86772,-0.21843,-0.51037,6.96317,6.94941,-6.99593,Standing
594,0.82548,-0.19402,-0.50744,6.29179,2.18866,-6.20248,Standing
595,0.81157,-0.19866,-0.51062,6.90214,0.72382,-5.65316,Standing
595,0.79399,-0.16643,-0.52014,4.76591,-5.62384,-5.22592,Standing
595,0.78202,-0.18572,-0.50842,2.50761,-8.79766,-5.10385,Standing
595,0.79033,-0.21453,-0.52819,1.47001,-8.06524,-4.79867,Standing
595,0.78398,-0.22283,-0.50964,5.74247,-6.35626,-3.15072,Standing
596,0.7808,-0.22795,-0.48498,11.66288,-2.57208,-3.76107,Standing
596,0.76542,-0.20232,-0.49084,16.66776,0.41864,-4.61556,Standing
596,0.75077,-0.17888,-0.50988,19.53642,2.55487,-5.83627,Standing
596,0.72563,-0.16838,-0.52307,20.32987,1.27314,-6.50765,Standing
596,0.71244,-0.16692,-0.53112,18.62089,-0.0086,-5.77523,Standing
597,0.69243,-0.19402,-0.52038,14.83671,-0.55792,-3.33383,Standing
597,0.7144,-0.20501,-0.52258,10.93046,-5.3797,-1.74691,Standing
597,0.72905,-0.23772,-0.53552,7.32939,-13.61944,-3.70004,Standing
597,0.74369,-0.23967,-0.5343,8.48905,-16.6712,-4.37142,Standing
597,0.77836,-0.23528,-0.55993,10.07597,-18.25811,-4.24935,Standing
598,0.80034,-0.23162,-0.57531,12.27323,-17.76983,-4.31039,Standing
598,0.78837,-0.2343,-0.55603,13.12773,-17.83087,-5.40902,Standing
598,0.77641,-0.22014,-0.53479,14.77567,-14.53497,-8.1556,Standing
598,0.77568,-0.19939,-0.50744,16.7288,-11.48321,-8.76595,Standing
598,0.76811,-0.18523,-0.49987,18.37675,-9.10284,-9.92562,Standing
599,0.75175,-0.1635,-0.4674,19.29228,-6.35626,-12.18392,Standing
599,0.71074,-0.11834,-0.43591,15.75224,-1.29034,-12.85531,Standing
599,0.70488,-0.10002,-0.39636,7.51249,0.29657,-11.08529,Standing
599,0.71025,-0.15154,-0.42175,-9.51632,-8.91973,-4.92074,Standing
599,0.83964,-0.37297,-0.48645,-9.88253,-17.09845,7.77457,Standing
600,0.88652,-0.37493,-0.51355,13.06669,-8.8587,10.27701,Standing
600,0.84501,-0.34758,-0.51794,18.55985,-2.99932,6.67594,Standing
600,0.82206,-0.3134,-0.54284,18.07157,-2.81622,4.60074,Standing
600,0.83451,-0.30999,-0.60168,17.15605,-6.53936,2.83073,Standing
600,0.88578,-0.31047,-0.59948,17.64433,-7.02764,1.85416,Standing
601,0.92704,-0.27703,-0.60754,21.2454,-4.89141,0.63346,Standing
601,0.91655,-0.23992,-0.59777,23.38163,0.90693,0.20621,Standing
601,0.86235,-0.18694,-0.55676,24.60233,9.81806,2.22037,Standing
601,0.77739,-0.12346,-0.52917,22.71025,16.16571,6.73698,Standing
601,0.67485,-0.09636,-0.44519,7.75663,19.33954,12.71842,Standing
602,0.61284,-0.13225,-0.46374,-5.488,15.67743,13.57291,Standing
602,0.6016,-0.17888,-0.48449,-14.94845,6.40009,12.23014,Standing
602,0.6497,-0.21697,-0.51428,-21.41817,-5.50177,12.29117,Standing
602,0.72123,-0.23723,-0.50671,-24.4089,-13.55841,14.48844,Standing
602,0.77519,-0.28191,-0.53869,-18.79366,-11.23907,12.53531,Standing
603,0.74296,-0.24211,-0.52404,-10.06563,-7.02764,11.00944,Standing
603,0.71879,-0.23601,-0.46667,-6.34249,-3.42657,7.83561,Standing
603,0.69487,-0.23479,-0.41906,-4.93868,-4.3421,2.58658,Standing
603,0.6895,-0.19109,-0.46716,-2.55831,-9.8963,-5.83627,Standing
603,0.73759,-0.17327,-0.48474,0.61552,-14.16876,-8.1556,Standing
604,0.77812,-0.16716,-0.49499,3.3621,-13.68048,-10.96322,Standing
604,0.83134,-0.17546,-0.4884,4.88798,-16.97638,-12.00082,Standing
604,0.83744,-0.20134,-0.50793,0.31034,-14.84015,-8.94906,Standing
604,0.86113,-0.19353,-0.53796,-1.27657,-14.71807,-5.77523,Standing
604,0.87724,-0.21624,-0.52575,-2.55831,-15.69464,-3.70004,Standing
605,0.8665,-0.25164,-0.53381,0.73759,-10.62872,-4.6766,Standing
605,0.85576,-0.22869,-0.5509,6.8411,-2.63311,-0.28207,Standing
605,0.84233,-0.23674,-0.54846,4.46073,0.72382,3.80729,Standing
605,0.85624,-0.24944,-0.59143,-1.03243,5.11835,5.3942,Standing
605,0.85893,-0.23113,-0.58459,-3.29073,5.66767,5.69938,Standing
606,0.8372,-0.21526,-0.57434,-1.64278,4.93525,2.52555,Standing
606,0.77153,-0.22405,-0.53674,-2.74142,4.08075,-0.70931,Standing
606,0.75468,-0.23943,-0.51818,-0.30001,2.98212,-0.16,Standing
606,0.73076,-0.22795,-0.53942,3.91142,6.03388,0.75553,Standing
607,0.69145,-0.20623,-0.5299,5.98661,7.31562,1.12174,Standing
607,0.63774,-0.18743,-0.49963,5.31523,5.42353,0.69449,Standing
607,0.65068,-0.18718,-0.50793,-0.66622,3.40937,2.70865,Standing
607,0.65141,-0.22283,-0.53869,-8.7839,-5.19659,3.68522,Standing
608,0.69462,-0.24968,-0.56189,-13.97188,-11.84942,5.69938,Standing
608,0.76982,-0.24456,-0.57556,-14.39913,-11.91046,13.57291,Standing
608,0.73906,-0.27629,-0.54089,-12.81222,-5.50177,12.90153,Standing
608,0.70927,-0.28948,-0.49816,-8.35665,3.34833,12.41324,Standing
609,0.68339,-0.29949,-0.4757,-2.1921,7.07148,9.05631,Standing
609,0.71098,-0.29509,-0.4237,3.72831,3.59247,-2.35726,Standing
609,0.73051,-0.34368,-0.49865,-0.54415,-5.13555,-11.20736,Standing
609,0.79033,-0.34246,-0.65026,4.76591,-1.16827,-3.02865,Standing
610,0.84379,-0.29729,-0.63562,10.56425,8.8415,2.9528,Standing
610,0.83671,-0.27361,-0.53747,8.06181,17.99677,5.3942,Standing
610,0.83818,-0.25408,-0.49304,9.22148,19.82782,4.41764,Standing
610,0.83085,-0.13201,-0.46374,11.29667,17.69159,3.74625,Standing
611,0.83134,-0.10564,-0.48156,8.00077,14.70087,3.74625,Standing
611,0.87065,-0.07439,-0.50622,3.54521,13.60224,5.15006,Standing
611,0.87895,-0.06658,-0.51184,-1.94796,11.71015,8.07975,Standing
611,0.89384,-0.0761,-0.5487,-5.61007,10.79462,11.68082,Standing
612,0.908,-0.13884,-0.57312,-10.37081,13.48017,17.78434,Standing
612,0.89555,-0.17205,-0.59289,-11.28634,14.5788,20.04264,Standing
612,0.83818,-0.22087,-0.62536,-15.92501,20.80439,23.94889,Standing
612,0.80351,-0.24578,-0.6156,-20.44161,25.80927,26.20719,Standing
613,0.79179,-0.25676,-0.56189,-25.87374,28.73896,26.3903,Standing
613,0.76469,-0.26824,-0.48498,-28.74239,33.74384,27.42789,Standing
613,0.65019,-0.29607,-0.36389,-33.80831,44.66913,29.68619,Standing
613,0.5706,-0.29021,-0.35925,-33.93038,42.3498,29.38102,Standing
614,0.5081,-0.28362,-0.38488,-31.12276,35.33075,26.02408,Standing
614,0.44853,-0.30266,-0.44714,-26.17892,7.49872,17.41813,Standing
614,0.44926,-0.28875,-0.45861,-21.17403,-6.66143,12.04703,Standing
614,0.52372,-0.2824,-0.49621,-15.19259,-19.47882,8.26285,Standing
615,0.62236,-0.25579,-0.50354,-8.23458,-25.82647,7.04215,Standing
615,0.8206,-0.20476,-0.56457,-5.30489,-28.69513,6.00455,Standing
615,0.88041,-0.20818,-0.5758,-8.47872,-26.68097,5.57731,Standing
615,0.92289,-0.20183,-0.58142,-11.46944,-19.72296,4.41764,Standing
616,0.95292,-0.19304,-0.62536,-14.15499,-2.0838,2.52555,Standing
616,0.92924,-0.17083,-0.62634,-14.70431,5.78974,1.73209,Standing
616,0.88041,-0.19085,-0.60803,-15.61983,13.5412,2.76969,Standing
616,0.84184,-0.19011,-0.56726,-17.38985,19.40058,4.3566,Standing
617,0.77177,-0.22869,-0.50647,-20.74679,20.62128,5.88248,Standing
617,0.75883,-0.23015,-0.48669,-20.68575,19.0954,6.92008,Standing
617,0.73271,-0.26751,-0.48107,-17.87813,14.76191,9.30045,Standing
617,0.72538,-0.2846,-0.48278,-13.4836,8.8415,8.07975,Standing
618,0.76201,-0.3073,-0.46496,2.3245,3.71454,1.61002,Standing
618,0.78373,-0.28533,-0.47229,8.00077,5.91181,-0.52621,Standing
618,0.77885,-0.17449,-0.46447,18.62089,7.74286,-14.44222,Standing
618,0.78837,-0.12859,-0.47424,17.52226,8.23114,-17.43295,Standing
619,0.783,-0.14324,-0.50842,10.93046,6.64423,-14.44222,Standing
619,0.78422,-0.19304,-0.50427,2.3245,6.15595,-11.02426,Standing
619,0.79789,-0.2238,-0.52136,-0.60518,4.44696,-8.52181,Standing
619,0.83378,-0.24211,-0.52868,-0.66622,5.17939,-4.61556,Standing
620,0.84282,-0.26091,-0.51648,-2.1921,6.21698,-3.88314,Standing
620,0.82792,-0.31536,-0.53503,-7.19698,9.69599,-2.17416,Standing
620,0.79594,-0.32903,-0.56359,-8.17354,7.01044,-0.83138,Standing
620,0.79448,-0.31072,-0.55603,-0.1169,3.2873,-1.1976,Standing
621,0.77763,-0.24797,-0.53747,6.10868,3.16523,-2.84554,Standing
621,0.75932,-0.20867,-0.5111,8.97733,5.17939,-4.61556,Standing
621,0.76127,-0.19793,-0.51208,5.80351,6.5832,-4.43246,Standing
621,0.76371,-0.18718,-0.49475,1.53105,10.36737,-4.6766,Standing
622,0.74785,-0.2072,-0.47961,-4.93868,12.56464,-3.70004,Standing
622,0.73808,-0.22966,-0.50085,-11.83565,13.3581,-2.23519,Standing
622,0.73173,-0.26506,-0.52893,-16.29122,10.61152,2.28141,Standing
622,0.75029,-0.29973,-0.51501,-20.62472,6.52216,5.27213,Standing
623,0.75444,-0.3471,-0.47448,-20.80782,5.85077,6.30973,Standing
623,0.7371,-0.34734,-0.45568,-17.02364,4.01972,5.82145,Standing
623,0.73637,-0.32781,-0.47961,-6.7087,3.71454,3.44108,Standing
623,0.74833,-0.28777,-0.43859,1.83622,7.19355,0.63346,Standing
624,0.75346,-0.29314,-0.43444,8.12284,5.78974,-1.93002,Standing
624,0.79838,-0.2199,-0.47131,11.35771,3.40937,-1.3807,Standing
624,0.82524,-0.19426,-0.49157,8.97733,-0.67999,0.99967,Standing
624,0.8914,-0.21917,-0.49304,-2.61934,-0.67999,5.82145,Standing
625,0.89897,-0.24309,-0.50842,-4.75558,4.20282,7.16422,Standing
625,0.86943,-0.23528,-0.50842,-7.44112,10.12323,6.06559,Standing
625,0.82084,-0.27336,-0.505,-8.7839,11.2829,3.07487,Standing
625,0.74101,-0.2885,-0.52819,-1.1545,9.87909,-0.52621,Standing
625,0.73588,-0.22722,-0.54309,5.55937,10.12323,-2.29623,Standing
626,0.7227,-0.18401,-0.484,6.96317,6.70527,-2.66244,Standing
626,0.72368,-0.18669,-0.45935,4.5828,5.30146,-2.05209,Standing
626,0.76176,-0.15789,-0.45178,0.55448,1.82245,0.99967,Standing
626,0.81108,-0.14617,-0.49206,-6.34249,1.88349,1.61002,Standing
626,0.83256,-0.18059,-0.50866,-14.94845,5.05732,0.93864,Standing
627,0.85844,-0.21379,-0.53112,-14.88741,8.04804,-0.28207,Standing
627,0.80571,-0.21575,-0.54211,-1.09347,11.2829,-3.639,Standing
627,0.77836,-0.17229,-0.53576,6.47489,13.17499,-4.98177,Standing
627,0.73588,-0.16057,-0.50476,4.15556,10.2453,-2.90658,Standing
627,0.70683,-0.20061,-0.47326,-2.92452,2.00556,-1.62484,Standing
628,0.7332,-0.25652,-0.44812,-3.96212,-7.94317,-0.03793,Standing
628,0.81572,-0.26751,-0.4569,5.55937,-13.55841,-1.93002,Standing
628,0.87797,-0.22063,-0.46423,9.9539,-6.47833,-5.77523,Standing
628,0.85844,-0.18499,-0.50598,10.74735,1.09003,-10.59701,Standing
628,0.80351,-0.19011,-0.49011,10.62528,10.2453,-15.54086,Standing
629,0.79179,-0.1906,-0.49987,12.27323,7.987,-18.16537,Standing
629,0.79203,-0.20281,-0.49987,8.97733,5.11835,-18.10433,Standing
629,0.79863,-0.22918,-0.48523,7.6956,3.40937,-17.0057,Standing
629,0.79667,-0.22551,-0.48864,6.71903,3.4704,-15.17465,Standing
629,0.79985,-0.21038,-0.46106,5.74247,3.95868,-12.61117,Standing
630,0.79789,-0.18059,-0.45251,5.31523,4.508,-11.32943,Standing
630,0.78227,-0.18303,-0.46911,2.1414,6.70527,-8.88803,Standing
630,0.78447,-0.2033,-0.45617,0.98173,7.74286,-7.30111,Standing
630,0.7686,-0.23503,-0.45202,-2.31417,7.74286,-6.9349,Standing
630,0.77104,-0.24846,-0.47717,-0.72725,6.52216,-4.98177,Standing
631,0.82548,-0.25261,-0.51013,5.37626,7.01044,-4.8597,Standing
631,0.85917,-0.23406,-0.50109,7.8787,6.64423,-5.77523,Standing
631,0.84794,-0.22795,-0.45764,11.1746,10.73359,-7.30111,Standing
631,0.84892,-0.2387,-0.46057,10.50321,12.74775,-5.8973,Standing
631,0.80546,-0.25017,-0.46667,7.63456,13.66327,-1.99105,Standing
632,0.80815,-0.24968,-0.47814,5.25419,11.52704,1.30485,Standing
632,0.77543,-0.27459,-0.49255,2.99589,8.96357,3.56315,Standing
632,0.75859,-0.33367,-0.51159,0.49345,3.77558,5.69938,Standing
632,0.75346,-0.36736,-0.48913,3.11796,3.10419,5.69938,Standing
632,0.7559,-0.35466,-0.49353,5.25419,1.70038,6.18766,Standing
633,0.76713,-0.31194,-0.48815,8.85526,-1.53448,5.88248,Standing
633,0.78886,-0.30242,-0.51257,8.36698,-3.24346,4.11246,Standing
633,0.79545,-0.27019,-0.51232,8.67216,-2.32794,2.22037,Standing
633,0.82255,-0.26604,-0.51428,10.01493,-0.92413,0.45035,Standing
633,0.83232,-0.247,-0.50866,9.64872,1.63935,0.38932,Standing
634,0.83647,-0.23992,-0.51379,8.61112,3.40937,0.63346,Standing
634,0.85429,-0.22112,-0.53576,7.32939,6.40009,2.58658,Standing
634,0.83696,-0.23259,-0.53991,7.57353,9.94013,5.3942,Standing
634,0.8538,-0.20403,-0.53161,8.30595,12.5036,5.15006,Standing
634,0.84111,-0.18206,-0.52697,7.75663,17.02021,6.92008,Standing
635,0.78398,-0.1137,-0.52014,-0.05587,21.78095,10.70426,Standing
635,0.69609,-0.20989,-0.46447,-5.6711,15.92157,10.7653,Standing
635,0.69926,-0.23943,-0.45007,-2.74142,3.89765,14.00016,Standing
635,0.77861,-0.19622,-0.43591,-0.1169,1.70038,15.58707,Standing
635,0.83598,-0.20159,-0.42248,-7.13595,1.57831,13.26774,Standing
636,0.88163,-0.19475,-0.4757,-9.15011,5.48456,7.59147,Standing
636,0.86357,-0.20964,-0.4569,-4.57247,9.0246,0.14518,Standing
636,0.84355,-0.22307,-0.46252,6.35282,12.68671,-6.08041,Standing
636,0.79618,-0.19744,-0.47131,13.12773,16.04364,-7.48422,Standing
637,0.78373,-0.19255,-0.46252,12.15116,14.33466,-5.22592,Standing
637,0.79399,-0.21965,-0.45105,5.98661,8.96357,-2.96761,Standing
637,0.81376,-0.25872,-0.46667,3.30107,2.4328,-0.22103,Standing
637,0.83989,-0.27727,-0.50305,5.4373,-0.98516,-0.46517,Standing
638,0.88163,-0.25872,-0.47619,14.77567,-2.87725,-4.06625,Standing
638,0.9058,-0.20427,-0.44714,16.48466,-0.74102,-7.48422,Standing
638,0.8914,-0.1491,-0.46667,14.04325,4.32489,-10.78012,Standing
638,0.86674,-0.13127,-0.44787,8.36698,8.17011,-12.42806,Standing
639,0.78862,-0.11565,-0.42297,6.29179,9.75702,-13.03842,Standing
639,0.72905,-0.10784,-0.4552,-0.72725,9.51288,-12.85531,Standing
639,0.7371,-0.13665,-0.44519,-8.90597,5.5456,-8.94906,Standing
639,0.79765,-0.17156,-0.46472,-12.69015,1.63935,-4.24935,Standing
640,0.84916,-0.20549,-0.47692,-12.62911,5.30146,-0.89242,Standing
640,0.87016,-0.22649,-0.42834,-11.83565,12.3205,2.89176,Standing
640,0.82548,-0.24358,-0.42956,-11.40841,16.59296,3.56315,Standing
640,0.79496,-0.24504,-0.42688,-9.76046,16.8371,1.97623,Standing
641,0.78959,-0.25627,-0.40124,-10.98116,13.5412,0.38932,Standing
641,0.79887,-0.30217,-0.40515,-10.55392,10.67255,1.48795,Standing
641,0.83671,-0.29412,-0.41613,-5.61007,9.0246,2.76969,Standing
641,0.87968,-0.25969,-0.42224,-0.23897,11.71015,2.0983,Standing
642,0.86381,-0.27434,-0.42736,4.33866,14.39569,0.8776,Standing
642,0.83403,-0.26043,-0.44348,9.83183,11.64911,-0.58724,Standing
642,0.81987,-0.27385,-0.44323,9.77079,8.23114,1.36588,Standing
642,0.80693,-0.27654,-0.4425,8.12284,5.24042,4.72282,Standing
643,0.79252,-0.3051,-0.46301,2.87382,1.029,7.77457,Standing
643,0.84257,-0.28948,-0.45105,1.65312,-0.55792,9.36149,Standing
643,0.8228,-0.28337,-0.41735,-0.72725,2.92109,8.38492,Standing
643,0.7747,-0.27336,-0.4403,1.28691,4.69111,9.30045,Standing
644,0.76176,-0.22307,-0.46472,3.97245,4.38593,8.99528,Standing
644,0.76445,-0.18547,-0.46887,3.72831,0.72382,5.69938,Standing
644,0.79423,-0.16252,-0.44592,-1.70382,-2.45001,6.73698,Standing
644,0.79374,-0.14275,-0.41857,-6.03731,-1.83966,7.83561,Standing
645,0.79374,-0.1635,-0.43103,-11.83565,-2.20587,6.37076,Standing
645,0.79326,-0.2238,-0.4093,-16.23018,-3.97589,4.60074,Standing
645,0.84257,-0.27678,-0.4176,-12.01876,-6.17315,5.63834,Standing
645,0.8936,-0.28215,-0.4049,-7.01388,-2.75518,5.33317,Standing
646,0.8643,-0.27019,-0.42224,-4.6335,3.10419,6.6149,Standing
646,0.8184,-0.27581,-0.43566,0.67655,4.508,6.00455,Standing
646,0.80717,-0.24285,-0.41906,4.03349,1.27314,2.15934,Standing
646,0.85698,-0.20745,-0.41467,-2.07003,-2.32794,-2.90658,Standing
647,0.85893,-0.21233,-0.42907,-4.14522,-2.57208,-4.31039,Standing
647,0.90898,-0.18352,-0.43786,-5.24386,-3.60968,-4.49349,Standing
647,0.92582,-0.19841,-0.43249,-3.29073,-2.14483,-4.8597,Standing
647,0.91655,-0.18132,-0.45056,-2.13106,-2.2669,-5.04281,Standing
648,0.93168,-0.15252,-0.47448,-0.84933,-0.06964,-4.98177,Standing
648,0.88212,-0.16155,-0.42761,-0.30001,3.40937,-5.83627,Standing
648,0.89018,-0.18328,-0.42126,-0.9714,4.20282,-6.01937,Standing
648,0.85405,-0.18669,-0.41467,-1.58175,5.05732,-5.59213,Standing
649,0.81425,-0.19573,-0.41149,2.20243,6.27802,-4.49349,Standing
649,0.80473,-0.20745,-0.43615,5.37626,4.38593,-3.57797,Standing
649,0.78032,-0.21477,-0.44299,6.658,2.2497,-3.82211,Standing
649,0.7725,-0.22502,-0.4613,6.29179,-2.99932,-3.39486,Standing
650,0.79448,-0.21257,-0.46984,5.68144,-4.58624,-1.3807,Standing
650,0.79667,-0.23796,-0.44665,4.21659,-4.15899,-0.52621,Standing
650,0.79741,-0.22576,-0.44543,2.26347,-3.60968,0.02311,Standing
650,0.8101,-0.23088,-0.46716,0.49345,-2.87725,-1.3807,Standing
651,0.79863,-0.23381,-0.4862,0.67655,-2.20587,-3.4559,Standing
651,0.79594,-0.24163,-0.50012,1.71415,-4.40313,-5.34799,Standing
